destination_port,flow_duration,total_fwd_packets,total_backward_packets,total_length_of_fwd_packets,total_length_of_bwd_packets,fwd_packet_length_max,fwd_packet_length_min,fwd_packet_length_mean,fwd_packet_length_std,bwd_packet_length_max,bwd_packet_length_min,bwd_packet_length_mean,bwd_packet_length_std,flow_bytes_s,flow_packets_s,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_total,fwd_iat_mean,fwd_iat_std,fwd_iat_max,fwd_iat_min,bwd_iat_total,bwd_iat_mean,bwd_iat_std,bwd_iat_max,bwd_iat_min,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fwd_header_length,bwd_header_length,fwd_packets_s,bwd_packets_s,min_packet_length,max_packet_length,packet_length_mean,packet_length_std,packet_length_variance,fin_flag_count,syn_flag_count,rst_flag_count,psh_flag_count,ack_flag_count,urg_flag_count,cwe_flag_count,ece_flag_count,down_up_ratio,average_packet_size,avg_fwd_segment_size,avg_bwd_segment_size,fwd_header_length.1,fwd_avg_bytes_bulk,fwd_avg_packets_bulk,fwd_avg_bulk_rate,bwd_avg_bytes_bulk,bwd_avg_packets_bulk,bwd_avg_bulk_rate,subflow_fwd_packets,subflow_fwd_bytes,subflow_bwd_packets,subflow_bwd_bytes,init_win_bytes_forward,init_win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,active_mean,active_std,active_max,active_min,idle_mean,idle_std,idle_max,idle_min
34226,219,2,0,6,0,6,0,3.0,4.2426406871,0,0,0.0,0.0,27397.2602739726,9132.4200913242,219.0,0.0,219,219,219,219.0,0.0,219,219,0,0.0,0.0,0,0,0,0,0,0,52,0,9132.4200913242,0.0,0,6,2.0,3.4641016151,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,1029,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
46116,91,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21978.02198,91.0,0.0,91,91,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,10989.01099,10989.01099,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,332,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,952507,10,10,851,3950,267,0,85.1,99.87041604,1448,0,395.0,587.4831439662,5040.3829053225,20.9972210178,50131.9473684211,76752.5066268007,295283,4,857134,95237.1111111111,92112.2253849135,295283,219,856872,95208.0,136963.794293419,391039,4,0,0,0,0,328,328,10.4986105089,10.4986105089,0,1448,228.619047619,431.9181029073,186553.247619048,0,0,0,1,0,0,0,0,1,240.05,85.1,395.0,328,0,0,0,0,0,0,10,851,10,3950,29200,252,5,32,0.0,0.0,0,0,0.0,0.0,0,0
41370,83,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12048.19277,12048.19277,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,114,229,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,216,2,2,78,202,39,39,39.0,0.0,101,101,101.0,0.0,1296296.2962963,18518.5185185185,72.0,84.8704895709,166,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,9259.2592592593,9259.2592592593,39,101,63.8,33.9587985653,1153.2,0,0,0,0,0,0,0,0,1,79.75,39.0,101.0,64,0,0,0,0,0,0,2,78,2,202,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,5736310,3,1,12,0,6,0,4.0,3.4641016151,0,0,0.0,0.0,2.0919371512,0.6973123837,1912103.33333333,3298620.39819018,5721012,59,5736310,2868155.0,4034549.06091102,5721012,15298,0,0.0,0.0,0,0,0,0,0,0,72,32,0.5229842878,0.1743280959,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0
53,957218,2,2,78,106,39,39,39.0,0.0,53,53,53.0,0.0,192.223714974,4.1787764125,319072.666666667,552646.605872445,957214,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,2.0893882062,2.0893882062,39,53,44.6,7.6681158051,58.8,0,0,0,0,0,0,0,0,1,55.75,39.0,53.0,40,0,0,0,0,0,0,2,78,2,106,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,168,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,547619.0476,23809.52381,56.0,56.42694392,116,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,64,64,11904.7619,11904.7619,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
39676,20833947,1,2,0,187,0,0,0.0,0.0,187,0,93.5,132.2289681,8.975735611,0.143995758,10400000.0,14700000.0,20800000,600,0,0.0,0.0,0,0,20800000,20800000.0,0.0,20800000,20800000,0,0,0,0,40,64,0.047998586,0.095997172,0,187,46.75,93.5,8742.25,0,0,0,1,1,0,0,0,2,62.33333333,0.0,93.5,40,0,0,0,0,0,0,1,0,2,187,28960,229,0,40,0.0,0.0,0,0,0.0,0.0,0,0
53,154,2,2,90,122,45,45,45.0,0.0,61,61,61.0,0.0,1376623.377,25974.02597,51.33333333,50.083264,103,3,3,3.0,0.0,3,3,48,48.0,0.0,48,48,0,0,0,0,40,40,12987.01299,12987.01299,45,61,51.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,64.25,45.0,61.0,40,0,0,0,0,0,0,2,90,2,122,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
19711,3557862,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,10.1184363,1.686406049,711572.4,1569511.08,3519094,1,0,0.0,0.0,0,0,3551945,887986.25,1754140.168,3519094,1,0,0,0,0,20,100,0.281067675,1.405338375,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0
50050,81358671,1,5,6,30,6,6,6.0,0.0,6,6,6.0,0.0,0.442485104,0.073747517,16300000.0,36400000.0,81300000,4,0,0.0,0.0,0,0,81300000,20300000.0,40700000.0,81300000,4,0,0,0,0,20,100,0.012291253,0.061456264,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,5,7.0,6.0,6.0,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,32683.0,0.0,32683,32683,81300000.0,0.0,81300000,81300000
443,5985591,8,7,379,5052,198,0,47.375,73.901358,1460,2,721.7142857,684.0230781,907.3456573,2.506018203,427542.2143,1483061.686,5577122,3,5985591,855084.4286,2083781.823,5577122,3,164654,27442.33333,41941.95422,86059,48,0,0,0,0,172,144,1.336543041,1.169475161,0,1460,339.4375,557.7410353,311075.0625,0,0,0,1,0,0,0,0,0,362.0666667,47.375,721.7142857,172,0,0,0,0,0,0,8,379,7,5052,8192,30016,7,20,408466.0,0.0,408466,408466,5577122.0,0.0,5577122,5577122
53,203,2,2,86,204,43,43,43.0,0.0,102,102,102.0,0.0,1428571.429,19704.4335,67.66666667,79.05272502,155,1,1,1.0,0.0,1,1,47,47.0,0.0,47,47,0,0,0,0,64,64,9852.216749,9852.216749,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43.0,102.0,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
80,93,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,129032.2581,21505.37634,93.0,0.0,93,93,93,93.0,0.0,93,93,0,0.0,0.0,0,0,0,0,0,0,40,0,21505.37634,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,253,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,246,2,2,80,336,40,40,40.0,0.0,168,168,168.0,0.0,1691056.911,16260.1626,82.0,58.88972746,150,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8130.081301,8130.081301,40,168,91.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,114.0,40.0,168.0,64,0,0,0,0,0,0,2,80,2,336,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,23799,2,2,68,138,34,34,34.0,0.0,69,69,69.0,0.0,8655.825875,168.0742888,7933.0,13695.34505,23747,3,49,49.0,0.0,49,49,3,3.0,0.0,3,3,0,0,0,0,40,40,84.03714442,84.03714442,34,69,48.0,19.17028951,367.5,0,0,0,0,0,0,0,0,1,60.0,34.0,69.0,40,0,0,0,0,0,0,2,68,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,30346,1,1,48,104,48,48,48.0,0.0,104,104,104.0,0.0,5008.897384,65.90654452,30346.0,0.0,30346,30346,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,32.95327226,32.95327226,48,104,66.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,100.0,48.0,104.0,32,0,0,0,0,0,0,1,48,1,104,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
80,10263869,6,5,708,1832,371,0,118.0,183.1207252061,978,0,366.4,503.6256546285,247.4700329866,1.0717206153,1026386.9,3153151.20246561,9999472,51,264397,52879.4,56621.4198806423,149442,347,10231633,2557908.25,4961791.27168636,9999526,4155,0,0,0,0,204,168,0.5845748811,0.4871457342,0,978,211.6666666667,356.6736051435,127216.060606061,0,0,0,1,0,0,0,0,0,230.9090909091,118.0,366.4,204,0,0,0,0,0,0,6,708,5,1832,65535,57,2,32,0.0,0.0,0,0,0.0,0.0,0,0
443,10323431,11,12,1234,4288,501,0,112.1818181818,166.1744975511,1448,0,357.3333333333,591.1397824747,534.8996859668,2.2279414664,469246.863636364,2172839.02105492,10197424,1,126007,12600.7,12162.3324796046,26718,1,10300186,936380.545454546,3071707.38089712,10197818,1,0,0,0,0,364,380,1.065537223,1.1624042433,0,1448,230.0833333333,443.3178187326,196530.688405797,0,0,0,1,0,0,0,0,1,240.0869565217,112.1818181818,357.3333333333,364,0,0,0,0,0,0,11,1234,12,4288,65535,5614,6,32,126007.0,0.0,126007,126007,10197424.0,0.0,10197424,10197424
53,24999,2,2,92,176,46,46,46.0,0.0,88,88,88.0,0.0,10720.42882,160.0064003,8333.0,14429.71531,24995,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,64,64,80.00320013,80.00320013,46,88,62.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,78.5,46.0,88.0,64,0,0,0,0,0,0,2,92,2,176,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
61420,69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.5072463768,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.7536231884,14492.7536231884,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,5768586,8,5,378,4416,197,0,47.25,73.61046121,1460,0,883.2,700.3921759,831.0528785,2.253585194,480715.5,1624546.173,5639094,3,5768586,824083.7143,2123374.661,5639094,3,55543,13885.75,15866.26882,29526,189,0,0,0,0,172,112,1.386821658,0.866763536,0,1460,342.4285714,573.558087,328968.8791,0,0,0,1,0,0,0,0,0,368.7692308,47.25,883.2,172,0,0,0,0,0,0,8,378,5,4416,8192,60,7,20,129489.0,0.0,129489,129489,5639094.0,0.0,5639094,5639094
53,30811,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,7335.04268,129.8237642,10270.33333,17774.01756,30794,3,3,3.0,0.0,3,3,14,14.0,0.0,14,14,0,0,0,0,64,64,64.91188212,64.91188212,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,64,0,0,0,0,0,0,2,68,2,158,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
55238,32237,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,124.0810249,10745.66667,14327.20078,27024,51,32237,16118.5,15494.8309,27075,5162,0,0.0,0.0,0,0,0,0,0,0,96,32,93.06076868,31.02025623,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,96,0,0,0,0,0,0,3,0,1,0,82,435,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,210,2,2,72,334,36,36,36.0,0.0,167,167,167.0,0.0,1933333.333,19047.61905,70.0,116.0474041,204,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,9523.809524,9523.809524,36,167,88.4,71.75165503,5148.3,0,0,0,0,0,0,0,0,1,110.5,36.0,167.0,64,0,0,0,0,0,0,2,72,2,334,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,31266,2,2,84,252,42,42,42.0,0.0,126,126,126.0,0.0,10746.49779,127.9344975,10422.0,18047.96944,31262,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,40,40,63.96724877,63.96724877,42,126,75.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,94.5,42.0,126.0,40,0,0,0,0,0,0,2,84,2,252,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,86092,2,2,78,196,39,39,39.0,0.0,98,98,98.0,0.0,3182.641825,46.46192445,28697.33333,49659.34513,86039,4,49,49.0,0.0,49,49,4,4.0,0.0,4,4,0,0,0,0,80,64,23.23096223,23.23096223,39,98,62.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,78.25,39.0,98.0,80,0,0,0,0,0,0,2,78,2,196,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0
443,95,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,21052.63158,95.0,0.0,95,95,95,95.0,0.0,95,95,0,0.0,0.0,0,0,0,0,0,0,64,0,21052.63158,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1697,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,86109631,2,2,108,379,57,51,54.0,4.242640687,237,142,189.5,67.17514421,5.655581081,0.046452411,28700000.0,49600000.0,86000000,23513,86100000,86100000.0,0.0,86100000,86100000,86100000,86100000.0,0.0,86100000,86100000,0,0,0,0,52,40,0.023226206,0.023226206,51,237,108.8,81.00123456,6561.2,0,0,0,0,0,0,0,0,1,136.0,54.0,189.5,52,0,0,0,0,0,0,2,108,2,379,-1,-1,1,20,23513.0,0.0,23513,23513,86000000.0,0.0,86000000,86000000
443,115138241,29,34,1046,24776,517,0,36.06896552,120.565907,2106,0,728.7058824,717.1752471,224.269537,0.547168338,1857068.403,3861791.087,10000000,1,115000000,4112080.036,4918960.102,10000000,3,110000000,3342752.424,4795154.833,10000000,1,0,0,0,0,936,1096,0.25187114,0.295297198,0,2106,403.46875,630.6209832,397682.8244,0,0,0,1,0,0,0,0,1,409.8730159,36.06896552,728.7058824,936,0,0,0,0,0,0,29,1046,34,24776,29200,122,4,32,26573.36364,37264.16342,138925,15062,10000000.0,17367.64574,10000000,9960035
443,117,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,17094.01709,117.0,0.0,117,117,117,117.0,0.0,117,117,0,0.0,0.0,0,0,0,0,0,0,64,0,17094.01709,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,441,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,124103,1,1,48,106,48,48,48.0,0.0,106,106,106.0,0.0,1240.904732,16.11564587,124103.0,0.0,124103,124103,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,8.057822937,8.057822937,48,106,67.33333333,33.48631561,1121.333333,0,0,0,0,0,0,0,0,1,101.0,48.0,106.0,32,0,0,0,0,0,0,1,48,1,106,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,226,2,2,88,280,44,44,44.0,0.0,140,140,140.0,0.0,1628318.584,17699.11504,75.33333333,47.34272207,130,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0,0,0,64,64,8849.557522,8849.557522,44,140,82.4,52.58136552,2764.8,0,0,0,0,0,0,0,0,1,103.0,44.0,140.0,64,0,0,0,0,0,0,2,88,2,280,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
53,147,2,2,60,92,30,30,30.0,0.0,46,46,46.0,0.0,1034013.605,27210.88435,49.0,79.67433715,141,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13605.44218,13605.44218,30,46,36.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,45.5,30.0,46.0,64,0,0,0,0,0,0,2,60,2,92,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
46307,57,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,379,588,0,32,0.0,0.0,0,0,0.0,0.0,0,0
22,1302925,41,44,2664,6954,456,0,64.97560976,109.864573,976,0,158.0454545,312.6752498,7381.852371,65.23783027,15511.0119,104539.8968,954119,0,1302925,32573.125,158760.823,996154,0,348702,8109.348837,19954.08534,89955,0,0,0,0,0,1328,1424,31.46765931,33.77017096,0,976,111.8372093,239.6868477,57449.78495,0,0,0,1,0,0,0,0,1,113.1529412,64.97560976,158.0454545,1328,0,0,0,0,0,0,41,2664,44,6954,29200,243,24,32,0.0,0.0,0,0,0.0,0.0,0,0
443,5338374,3,1,31,0,31,0,10.3333333333,17.8978583449,0,0,0.0,0.0,5.8070116481,0.7492918256,1779458.0,3050213.69363705,5301477,4,5338374,2669187.0,3774794.7990557,5338370,4,0,0.0,0.0,0,0,0,0,0,0,96,32,0.5619688692,0.1873229564,0,31,6.2,13.8636214605,192.2,0,0,0,0,1,0,0,0,0,7.75,10.3333333333,0.0,96,0,0,0,0,0,0,3,31,1,0,4798,515,1,32,36893.0,0.0,36893,36893,5301477.0,0.0,5301477,5301477
52518,323,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9287.925697,161.5,23.33452378,178,145,323,323.0,0.0,323,323,0,0.0,0.0,0,0,0,0,0,0,64,32,6191.950464,3095.975232,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,512,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0
50162,4735,27,1,57598,0,3578,0,2133.259259,876.1413915,0,0,0.0,0.0,12200000.0,5913.410771,175.3703704,61.17449704,234,1,4735,182.1153846,74.69261111,385,1,0,0.0,0.0,0,0,0,0,0,0,540,20,5702.217529,211.1932418,0,3578,2036.482759,939.0474893,881810.1872,0,0,0,0,1,0,0,0,0,2109.214286,2133.259259,0.0,540,0,0,0,0,0,0,27,57598,1,0,66,0,25,20,0.0,0.0,0,0,0.0,0.0,0,0
53,277,2,2,66,386,33,33,33.0,0.0,193,193,193.0,0.0,1631768.953,14440.43321,92.33333333,153.8646591,270,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,40,7220.216606,7220.216606,33,193,97.0,87.6356092,7680.0,0,0,0,0,0,0,0,0,1,121.25,33.0,193.0,40,0,0,0,0,0,0,2,66,2,386,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,60972,1,1,58,186,58,58,58.0,0.0,186,186,186.0,0.0,4001.836909,32.80194187,60972.0,0.0,60972,60972,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,16.40097094,16.40097094,58,186,100.6666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,151.0,58.0,186.0,32,0,0,0,0,0,0,1,58,1,186,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
33046,78,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12820.51282,12820.51282,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,349,306,0,32,0.0,0.0,0,0,0.0,0.0,0,0
53,143,2,2,86,118,43,43,43.0,0.0,59,59,59.0,0.0,1426573.427,27972.02797,47.66666667,77.36493607,137,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,13986.01399,13986.01399,43,59,49.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,61.75,43.0,59.0,64,0,0,0,0,0,0,2,86,2,118,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
443,118696498,23,19,911,7523,236,0,39.60869565,69.57973786,1460,0,395.9473684,619.7812763,71.05517132,0.353843632,2895036.537,12700000.0,58300000,1,119000000,5395295.364,17100000.0,58500000,1,118000000,6578174.556,18900000.0,58600000,2,0,0,0,0,540,392,0.193771513,0.160072119,0,1460,196.1395349,446.7177431,199556.742,0,0,0,1,0,0,0,0,0,200.8095238,39.60869565,395.9473684,540,0,0,0,0,0,0,23,911,19,7523,29200,35,17,20,1009281.5,808196.8879,1580763,437800,58100000.0,233437.1617,58300000,58000000
53,101202,1,1,41,121,41,41,41.0,0.0,121,121,121.0,0.0,1600.758878,19.76245529,101202.0,0.0,101202,101202,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,9.881227644,9.881227644,41,121,67.66666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,101.5,41.0,121.0,20,0,0,0,0,0,0,1,41,1,121,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5805015,8,6,384,3938,203,0,48.0,75.36387918,1460,0,656.3333333,682.6506183,744.5286532,2.411707808,446539.6154,1523803.309,5515034,3,5805015,829287.8571,2067665.041,5515034,3,70470,14094.0,19308.80135,41170,49,0,0,0,0,172,132,1.378118747,1.03358906,0,1460,288.1333333,515.9995663,266255.5524,0,0,0,1,0,0,0,0,0,308.7142857,48.0,656.3333333,172,0,0,0,0,0,0,8,384,6,3938,8192,946,7,20,289978.0,0.0,289978,289978,5515034.0,0.0,5515034,5515034
39074,261,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,45977.01149,7662.835249,261.0,0.0,261,261,261,261.0,0.0,261,261,0,0.0,0.0,0,0,0,0,0,0,40,0,7662.835249,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,5114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
443,5479210,7,4,617,164,517,0,88.1428571429,189.988972111,152,0,41.0,74.0540343263,142.5387966513,2.0075886852,547921.0,1696924.94198653,5377162,48,5479210,913201.666666667,2215916.28585059,5436381,48,82275,27425.0,29905.6968318747,59626,523,0,0,0,0,160,92,1.2775564361,0.7300322492,0,517,65.0833333333,148.7233296692,22118.6287878788,0,0,0,1,0,0,0,0,0,71.0,88.1428571429,41.0,160,0,0,0,0,0,0,7,617,4,164,29200,30,6,20,102000.0,0.0,102000,102000,5377162.0,0.0,5377162,5377162
443,212,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9433.962264151,212.0,0.0,212,212,212,212.0,0.0,212,212,0,0.0,0.0,0,0,0,0,0,0,64,0,9433.962264151,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,319,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
843,103,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,155339.8058,38834.95146,34.33333333,29.14332399,55,1,56,56.0,0.0,56,56,48,48.0,0.0,48,48,0,0,0,0,48,40,19417.47573,19417.47573,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0
53,69868,2,2,74,204,37,37,37.0,0.0,102,102,102.0,0.0,3978.9317,57.25081582,23289.33333,40332.24643,69861,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,28.62540791,28.62540791,37,102,63.0,35.60196624,1267.5,0,0,0,0,0,0,0,0,1,78.75,37.0,102.0,64,0,0,0,0,0,0,2,74,2,204,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0
56017,100,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,120000.0,20000.0,100.0,0.0,100,100,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,10000.0,10000.0,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,286,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0
53,213743,1,1,44,60,44,44,44.0,0.0,60,60,60.0,0.0,486.5656419,9.357031575,213743.0,0.0,213743,213743,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,4.678515788,4.678515788,44,60,49.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,74.0,44.0,60.0,32,0,0,0,0,0,0,1,44,1,60,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0
443,10110164,8,9,1486,6675,1166,0,185.75,402.9635751,1777,0,741.6666667,820.8646356,807.2074795,1.681476186,631885.25,2498197.395,10000000,5,10100000,1443977.143,3772888.737,10000000,358,10100000,1259724.875,3532628.818,10000000,5,0,0,0,0,172,192,0.791282911,0.890193275,0,1777,453.3888889,688.2950068,473750.0163,0,0,0,1,0,0,0,0,1,480.0588235,185.75,741.6666667,172,0,0,0,0,0,0,8,1486,9,6675,8192,59,4,20,107833.0,0.0,107833,107833,10000000.0,0.0,10000000,10000000
53,161,2,2,84,162,42,42,42.0,0.0,81,81,81.0,0.0,1527950.311,24844.7205,53.66666667,53.15386471,109,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,12422.36025,12422.36025,42,81,57.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,72.0,42.0,81.0,40,0,0,0,0,0,0,2,84,2,162,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0
53,80273672,2,2,85,216,46,39,42.5,4.949747468,129,87,108.0,29.69848481,3.749672745,0.049829538,26800000.0,46200000.0,80100000,32037,80200000,80200000.0,0.0,80200000,80200000,80200000,80200000.0,0.0,80200000,80200000,0,0,0,0,40,40,0.024914769,0.024914769,39,129,69.4,38.34449113,1470.3,0,0,0,0,0,0,0,0,1,86.75,42.5,108.0,40,0,0,0,0,0,0,2,85,2,216,-1,-1,1,20,32037.0,0.0,32037,32037,80100000.0,0.0,80100000,80100000
